CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
4861,Customer_4861,20,Male,Chicago,17,31.99,455,1
10659,Customer_10659,28,Male,Houston,6,73.88,290,0
72651,Customer_72651,60,Female,New York,3,78.57,301,0
37410,Customer_37410,18,Female,Chicago,12,58.83,490,0
72871,Customer_72871,33,Female,New York,23,94.68,468,1
28394,Customer_28394,66,Female,Miami,1,68.02,231,1
85435,Customer_85435,54,Male,Houston,11,89.33,352,0
91054,Customer_91054,61,Male,Los Angeles,13,52.11,151,1
66861,Customer_66861,37,Male,Houston,16,86.25,426,0
44297,Customer_44297,27,Female,Miami,19,45.21,78,0
34073,Customer_34073,56,Male,Chicago,23,36.76,50,1
6640,Customer_6640,53,Male,Los Angeles,4,55.62,126,1
2410,Customer_2410,36,Male,Houston,1,73.38,295,1
92358,Customer_92358,27,Female,Houston,13,83.33,436,0
55413,Customer_55413,26,Male,Miami,4,78.7,54,0
94184,Customer_94184,56,Female,Houston,21,69.72,495,0
9074,Customer_9074,67,Female,Houston,20,90.08,91,1
30701,Customer_30701,67,Female,Miami,3,85.19,389,1
77752,Customer_77752,47,Female,Houston,15,58.87,219,1
47691,Customer_47691,70,Female,New York,4,97.06,189,0
84046,Customer_84046,50,Male,New York,6,93.79,60,1
36807,Customer_36807,64,Female,Miami,15,73.54,205,1
82082,Customer_82082,35,Male,Los Angeles,7,64.3,68,0
40831,Customer_40831,70,Male,New York,4,89.12,427,1
91717,Customer_91717,55,Female,Houston,22,68.44,241,1
65152,Customer_65152,27,Male,New York,15,34.22,342,1
79712,Customer_79712,70,Female,Los Angeles,17,86.22,327,1
32787,Customer_32787,22,Male,Miami,18,73.54,87,0
19096,Customer_19096,34,Female,Houston,24,70.96,189,0
64451,Customer_64451,28,Female,Houston,13,81.86,345,1
24520,Customer_24520,22,Male,Miami,17,54.46,138,1
83770,Customer_83770,50,Female,Chicago,11,31.64,256,1
63733,Customer_63733,62,Female,Houston,21,91.34,331,1
97399,Customer_97399,24,Female,Los Angeles,14,96.52,356,0
4167,Customer_4167,53,Male,Chicago,22,97.11,283,1
82891,Customer_82891,70,Female,Chicago,9,93.29,414,0
12816,Customer_12816,62,Male,Houston,12,92.96,475,0
62620,Customer_62620,36,Male,New York,10,32.68,68,1
95875,Customer_95875,59,Female,New York,9,78.17,185,0
936,Customer_936,26,Male,Miami,24,61.92,323,1
68935,Customer_68935,19,Female,Miami,6,81.26,270,0
572,Customer_572,42,Female,Chicago,5,32.36,417,0
5368,Customer_5368,48,Male,New York,22,55.86,438,1
29688,Customer_29688,48,Female,Miami,16,50.29,177,1
3823,Customer_3823,38,Female,Los Angeles,24,44.69,289,0
99441,Customer_99441,63,Male,Chicago,16,37.35,127,1
69231,Customer_69231,66,Female,New York,22,50.15,278,1
18640,Customer_18640,23,Male,Houston,2,41.81,392,1
89052,Customer_89052,68,Female,Houston,16,46.76,399,1
16049,Customer_16049,68,Male,Houston,7,53.6,492,1
51233,Customer_51233,67,Male,Houston,23,87.62,344,1
11868,Customer_11868,24,Male,Los Angeles,11,50.56,130,1
46826,Customer_46826,23,Female,Los Angeles,9,59.58,137,1
6934,Customer_6934,33,Male,Miami,17,43.17,452,1
83911,Customer_83911,25,Female,Chicago,20,58.67,344,1
1498,Customer_1498,64,Female,Miami,11,94.4,430,0
84239,Customer_84239,37,Male,Los Angeles,13,31.25,160,1
1507,Customer_1507,25,Male,Miami,16,56.89,436,1
38909,Customer_38909,46,Female,Houston,9,47.81,127,1
16148,Customer_16148,40,Male,New York,15,53.5,146,1
69775,Customer_69775,49,Male,Chicago,20,37.76,197,1
27936,Customer_27936,45,Male,Los Angeles,2,54.1,263,1
42997,Customer_42997,21,Male,New York,20,80.53,464,0
91191,Customer_91191,62,Male,Miami,3,37.81,343,1
40842,Customer_40842,52,Female,Chicago,8,32.59,269,1
38810,Customer_38810,30,Male,Los Angeles,7,61.85,484,1
18813,Customer_18813,41,Male,Los Angeles,7,46.12,80,0
73104,Customer_73104,56,Female,Chicago,13,97.74,294,0
4448,Customer_4448,40,Female,Houston,7,59.82,274,0
27227,Customer_27227,35,Male,Chicago,14,87.16,439,0
78981,Customer_78981,56,Male,Miami,10,45.59,277,1
1745,Customer_1745,45,Male,New York,6,89.69,234,0
79588,Customer_79588,27,Female,Los Angeles,4,56.89,133,1
65029,Customer_65029,52,Male,Houston,18,44.43,318,1
5811,Customer_5811,36,Male,Houston,6,58.13,172,1
75321,Customer_75321,53,Female,Los Angeles,20,58.52,105,1
83319,Customer_83319,39,Female,Miami,23,88.63,80,1
91266,Customer_91266,23,Male,Houston,13,58.67,184,0
94647,Customer_94647,57,Female,Chicago,15,94.19,398,1
31039,Customer_31039,44,Female,Chicago,13,91.48,327,0
77025,Customer_77025,22,Female,Miami,3,90.5,428,0
1927,Customer_1927,41,Male,Chicago,22,40.12,251,1
2348,Customer_2348,68,Female,New York,7,58.7,425,0
35152,Customer_35152,30,Male,Los Angeles,24,71.8,240,0
70337,Customer_70337,53,Female,Los Angeles,9,42.16,459,0
1382,Customer_1382,35,Male,New York,23,54.15,348,1
83482,Customer_83482,19,Female,Miami,21,40.13,341,0
69725,Customer_69725,34,Male,Los Angeles,20,60.28,457,0
14494,Customer_14494,59,Male,New York,3,97.87,58,1
97538,Customer_97538,68,Male,Houston,21,63.6,153,1
63791,Customer_63791,43,Male,Chicago,19,67.56,258,0
56408,Customer_56408,23,Female,Chicago,21,67.78,453,0
25737,Customer_25737,39,Male,Miami,15,97.42,499,1
51256,Customer_51256,46,Male,Chicago,5,38.35,406,0
78568,Customer_78568,25,Female,Houston,10,65.64,250,1
567,Customer_567,33,Male,Los Angeles,4,91.3,384,1
84181,Customer_84181,20,Female,Los Angeles,4,97.39,302,1
77199,Customer_77199,45,Female,Los Angeles,10,56.78,403,0
69101,Customer_69101,46,Male,Miami,10,70.52,363,1
21115,Customer_21115,36,Female,New York,23,79.74,201,0
53415,Customer_53415,44,Male,Houston,7,77.22,377,1
47177,Customer_47177,19,Female,Chicago,14,74.86,271,1
69506,Customer_69506,43,Female,New York,20,55.62,223,1
67511,Customer_67511,67,Male,New York,16,98.82,365,1
49801,Customer_49801,36,Female,New York,9,70.7,444,1
70053,Customer_70053,54,Male,Miami,8,62.46,444,0
84637,Customer_84637,53,Female,Los Angeles,14,48.31,68,0
48229,Customer_48229,65,Male,Houston,10,66.91,346,0
3339,Customer_3339,29,Male,Chicago,10,63.53,467,0
9426,Customer_9426,31,Female,Houston,4,89.0,264,1
65678,Customer_65678,29,Male,New York,16,73.45,309,1
94357,Customer_94357,53,Male,Miami,7,43.17,194,0
43709,Customer_43709,65,Male,Houston,22,91.62,216,1
17292,Customer_17292,62,Female,Miami,18,72.31,113,1
8302,Customer_8302,30,Male,Miami,4,38.32,99,1
27469,Customer_27469,41,Male,Miami,7,31.12,458,0
29199,Customer_29199,22,Male,Los Angeles,15,88.62,141,0
75847,Customer_75847,38,Female,Houston,2,95.68,409,0
53225,Customer_53225,53,Male,Miami,1,83.17,318,0
17379,Customer_17379,23,Male,Houston,10,48.81,382,1
63631,Customer_63631,64,Male,Chicago,12,51.42,112,1
2798,Customer_2798,29,Male,Houston,3,31.77,477,0
31465,Customer_31465,21,Male,Miami,1,77.55,454,0
62800,Customer_62800,59,Male,Miami,3,71.99,400,1
78008,Customer_78008,40,Female,Houston,9,95.51,160,1
83270,Customer_83270,39,Male,Houston,18,63.86,181,0
75591,Customer_75591,63,Female,Chicago,7,50.31,231,1
72623,Customer_72623,50,Male,Chicago,14,58.06,120,0
99758,Customer_99758,65,Female,New York,3,41.75,479,0
71060,Customer_71060,25,Female,Miami,10,77.74,109,0
63834,Customer_63834,36,Female,Los Angeles,7,47.09,493,1
44803,Customer_44803,34,Female,Chicago,22,78.19,322,1
57612,Customer_57612,31,Male,Miami,7,90.6,232,1
23527,Customer_23527,28,Female,Los Angeles,18,72.82,73,1
51013,Customer_51013,25,Female,Los Angeles,6,64.05,272,1
96806,Customer_96806,23,Female,New York,3,82.03,318,0
1925,Customer_1925,24,Female,Houston,6,94.25,374,0
64889,Customer_64889,39,Female,Houston,21,60.6,325,1
60732,Customer_60732,68,Male,Los Angeles,5,32.9,53,1
83089,Customer_83089,64,Male,Chicago,4,89.85,195,0
70889,Customer_70889,46,Male,Chicago,9,93.38,217,1
26776,Customer_26776,19,Female,Los Angeles,3,99.9,169,0
85940,Customer_85940,60,Female,Miami,10,61.37,109,1
26281,Customer_26281,64,Male,New York,2,45.65,211,1
58856,Customer_58856,59,Male,Miami,2,54.3,51,1
18286,Customer_18286,53,Male,Miami,3,88.25,137,0
40277,Customer_40277,50,Female,New York,9,95.59,139,0
14860,Customer_14860,23,Female,Miami,21,61.62,254,1
68686,Customer_68686,37,Female,Chicago,9,34.74,173,0
16399,Customer_16399,37,Male,Chicago,15,90.01,291,0
61992,Customer_61992,55,Male,Miami,9,98.52,224,1
6002,Customer_6002,70,Male,Chicago,13,83.35,103,0
38598,Customer_38598,51,Male,New York,10,95.47,86,1
33485,Customer_33485,66,Male,Houston,1,43.2,336,1
12126,Customer_12126,53,Male,Los Angeles,2,42.07,386,0
33285,Customer_33285,45,Female,Chicago,23,79.7,220,0
90875,Customer_90875,48,Male,Chicago,16,57.11,225,1
61587,Customer_61587,21,Male,Chicago,17,56.26,203,0
23676,Customer_23676,39,Female,Chicago,11,77.74,227,0
24423,Customer_24423,18,Male,Chicago,15,74.24,418,0
39554,Customer_39554,70,Female,Miami,20,73.64,477,1
95625,Customer_95625,23,Female,Miami,22,98.52,478,0
39861,Customer_39861,34,Female,New York,1,54.38,427,1
65549,Customer_65549,25,Male,Los Angeles,11,35.97,299,1
72509,Customer_72509,31,Male,Houston,23,82.75,114,0
57729,Customer_57729,50,Female,Miami,7,70.82,231,1
99250,Customer_99250,42,Female,Miami,18,72.2,335,1
81901,Customer_81901,31,Female,Los Angeles,8,42.56,393,1
91791,Customer_91791,23,Female,Miami,9,86.88,306,1
34732,Customer_34732,57,Female,New York,2,58.9,88,0
12377,Customer_12377,35,Male,Houston,12,56.0,261,0
53987,Customer_53987,62,Male,Houston,19,97.16,248,0
60750,Customer_60750,54,Male,New York,23,76.98,343,0
13887,Customer_13887,26,Female,New York,4,67.62,238,1
24005,Customer_24005,69,Female,Chicago,19,67.68,120,1
42258,Customer_42258,23,Female,Chicago,22,75.27,291,1
58060,Customer_58060,30,Male,Miami,2,36.1,457,0
45766,Customer_45766,32,Female,Chicago,22,56.37,247,1
74821,Customer_74821,54,Female,Los Angeles,4,84.81,312,0
60387,Customer_60387,33,Female,Houston,23,68.07,113,1
92051,Customer_92051,38,Male,Chicago,23,57.34,204,1
2887,Customer_2887,49,Male,Houston,16,55.84,202,0
57108,Customer_57108,39,Female,Chicago,21,32.08,247,1
88443,Customer_88443,18,Male,Miami,5,87.4,428,0
21928,Customer_21928,36,Female,Houston,3,62.55,329,0
12438,Customer_12438,22,Male,New York,21,47.14,409,0
81745,Customer_81745,25,Female,Chicago,1,71.55,500,1
40325,Customer_40325,25,Female,New York,20,73.61,277,1
7589,Customer_7589,70,Female,Chicago,4,68.93,64,1
98376,Customer_98376,21,Male,Miami,14,37.11,218,0
25062,Customer_25062,55,Female,Miami,9,38.84,479,1
57772,Customer_57772,41,Male,Miami,11,86.81,407,0
36068,Customer_36068,38,Male,Miami,3,39.59,317,1
13932,Customer_13932,39,Female,Los Angeles,3,30.35,233,0
86450,Customer_86450,24,Male,Chicago,7,73.91,445,0
50638,Customer_50638,55,Male,Miami,17,82.08,214,1
11918,Customer_11918,56,Female,Miami,7,42.0,383,1
55712,Customer_55712,46,Male,Chicago,3,91.89,208,1
81099,Customer_81099,49,Female,Houston,5,48.9,205,0
96539,Customer_96539,32,Male,Chicago,3,90.53,134,1
39997,Customer_39997,46,Female,Chicago,8,69.72,76,0
24267,Customer_24267,57,Male,Los Angeles,8,46.24,174,0
22590,Customer_22590,38,Female,Houston,16,61.85,112,0
48206,Customer_48206,35,Female,Miami,10,72.82,159,0
14119,Customer_14119,23,Male,Miami,15,49.01,376,0
34553,Customer_34553,45,Female,Houston,1,46.82,118,1
22119,Customer_22119,46,Male,Chicago,14,52.25,465,0
64782,Customer_64782,66,Female,New York,19,85.93,436,0
41130,Customer_41130,21,Male,New York,22,50.06,144,0
92200,Customer_92200,58,Male,Houston,17,70.65,132,0
59485,Customer_59485,55,Male,Miami,21,97.72,132,1
10095,Customer_10095,29,Female,Miami,12,74.35,130,0
18133,Customer_18133,42,Female,Chicago,3,80.7,335,0
33779,Customer_33779,44,Male,Chicago,10,97.37,358,1
57245,Customer_57245,57,Female,Chicago,20,81.9,354,1
59632,Customer_59632,64,Male,Los Angeles,18,81.71,271,1
45408,Customer_45408,66,Female,Houston,16,38.94,136,0
36147,Customer_36147,39,Female,Chicago,3,33.57,165,1
47469,Customer_47469,48,Female,Chicago,20,62.68,491,1
35789,Customer_35789,68,Female,Los Angeles,21,37.09,127,0
89813,Customer_89813,69,Male,Los Angeles,1,44.97,283,0
65789,Customer_65789,66,Female,New York,18,46.13,495,0
11989,Customer_11989,54,Female,New York,24,99.65,407,1
44488,Customer_44488,58,Female,New York,24,77.25,377,1
22296,Customer_22296,70,Female,Chicago,9,61.16,440,0
51433,Customer_51433,20,Male,New York,3,64.12,88,0
6254,Customer_6254,41,Female,Houston,2,60.93,229,1
43556,Customer_43556,25,Male,New York,22,61.57,325,0
95880,Customer_95880,25,Female,Los Angeles,23,70.35,322,1
72307,Customer_72307,23,Female,Houston,23,91.03,433,1
987,Customer_987,18,Male,Miami,2,52.22,250,0
77501,Customer_77501,69,Male,Houston,3,64.61,153,0
46508,Customer_46508,34,Female,Los Angeles,2,98.8,87,1
14626,Customer_14626,26,Male,Houston,6,47.72,124,1
60638,Customer_60638,32,Male,Chicago,22,34.35,264,0
30435,Customer_30435,40,Female,Houston,1,93.75,354,0
59532,Customer_59532,56,Male,Los Angeles,9,36.74,213,0
87722,Customer_87722,61,Female,Houston,10,38.85,414,1
77672,Customer_77672,50,Male,Houston,1,98.54,316,0
63718,Customer_63718,37,Male,Houston,20,31.2,140,0
78406,Customer_78406,59,Male,Houston,24,86.11,487,0
87378,Customer_87378,29,Male,Los Angeles,17,73.41,243,0
84278,Customer_84278,31,Male,Miami,21,50.55,429,1
57319,Customer_57319,43,Female,Miami,10,67.45,474,1
92902,Customer_92902,39,Female,Los Angeles,6,79.22,357,0
55537,Customer_55537,31,Female,Chicago,14,39.63,466,0
33069,Customer_33069,61,Male,Houston,8,42.34,484,1
65727,Customer_65727,23,Male,Houston,22,88.11,95,0
64630,Customer_64630,22,Female,New York,22,33.93,492,1
48329,Customer_48329,19,Female,Houston,9,99.91,220,1
27754,Customer_27754,67,Female,Miami,15,73.97,106,0
87856,Customer_87856,57,Female,New York,13,71.89,279,0
26648,Customer_26648,23,Male,Miami,3,65.45,108,1
15299,Customer_15299,44,Female,New York,16,89.78,288,0
12289,Customer_12289,38,Male,Miami,7,48.82,138,0
73823,Customer_73823,51,Female,Chicago,16,73.87,348,0
54583,Customer_54583,23,Female,Houston,24,85.11,441,0
3753,Customer_3753,19,Male,Houston,18,61.51,82,1
41423,Customer_41423,23,Male,Los Angeles,11,85.62,126,0
52781,Customer_52781,46,Female,Miami,8,60.47,273,1
42410,Customer_42410,22,Female,Miami,6,96.08,105,0
69546,Customer_69546,52,Male,New York,18,86.37,212,1
78427,Customer_78427,22,Male,Chicago,9,88.01,231,0
98364,Customer_98364,37,Female,New York,16,43.85,240,0
74809,Customer_74809,54,Male,Houston,11,90.29,250,1
15424,Customer_15424,47,Male,Houston,20,83.36,204,0
68627,Customer_68627,36,Male,Houston,16,43.53,132,1
31598,Customer_31598,45,Male,New York,17,81.26,445,0
80613,Customer_80613,42,Male,Chicago,5,98.44,119,0
90608,Customer_90608,70,Male,New York,16,49.37,415,0
5197,Customer_5197,64,Male,Los Angeles,24,34.51,207,0
42325,Customer_42325,26,Female,Chicago,13,55.04,62,0
68004,Customer_68004,52,Female,New York,1,84.54,379,0
93234,Customer_93234,52,Male,Los Angeles,18,75.24,479,0
10419,Customer_10419,65,Male,Chicago,22,48.81,489,0
78495,Customer_78495,41,Male,New York,2,99.09,175,1
74715,Customer_74715,29,Female,Los Angeles,12,71.46,350,1
49227,Customer_49227,20,Male,Houston,4,74.09,247,0
30158,Customer_30158,34,Female,Los Angeles,21,52.58,255,0
92516,Customer_92516,38,Female,Los Angeles,11,50.13,305,0
98160,Customer_98160,64,Female,Miami,22,49.62,404,0
12927,Customer_12927,42,Female,New York,4,86.94,199,0
45911,Customer_45911,38,Female,Los Angeles,20,84.31,296,1
71528,Customer_71528,31,Male,Houston,13,94.26,320,0
30631,Customer_30631,42,Female,Houston,3,91.93,365,0
90750,Customer_90750,36,Male,Miami,14,42.07,290,1
23610,Customer_23610,28,Female,Miami,6,43.31,453,0
66479,Customer_66479,25,Male,Chicago,24,57.09,484,0
41093,Customer_41093,18,Female,Houston,3,87.49,224,0
29336,Customer_29336,34,Female,Houston,13,89.34,72,1
48934,Customer_48934,45,Female,Miami,20,89.2,379,0
38325,Customer_38325,55,Male,New York,14,71.97,303,1
50454,Customer_50454,28,Male,Chicago,12,30.48,265,1
38589,Customer_38589,24,Female,Miami,22,54.84,158,0
95589,Customer_95589,45,Female,New York,11,81.57,119,1
19381,Customer_19381,32,Female,Los Angeles,22,58.93,73,0
95633,Customer_95633,64,Female,Chicago,12,57.31,439,1
59061,Customer_59061,68,Male,Chicago,17,91.43,125,1
58616,Customer_58616,23,Male,Houston,9,92.45,168,0
77231,Customer_77231,23,Female,New York,17,63.93,350,0
82118,Customer_82118,20,Male,Chicago,14,89.92,500,1
3149,Customer_3149,69,Female,Houston,23,43.07,284,0
47179,Customer_47179,27,Female,Chicago,13,73.0,407,0
42771,Customer_42771,37,Female,New York,6,35.0,129,0
55548,Customer_55548,38,Female,Miami,10,67.27,89,0
45189,Customer_45189,56,Male,New York,4,39.64,213,1
28730,Customer_28730,25,Male,Miami,4,31.62,199,0
73532,Customer_73532,42,Male,Houston,12,77.49,411,0
94280,Customer_94280,33,Male,Chicago,20,89.58,327,0
89577,Customer_89577,20,Male,Miami,14,81.52,291,0
15808,Customer_15808,40,Male,Houston,16,85.37,310,1
34615,Customer_34615,25,Male,Los Angeles,16,72.33,68,1
85280,Customer_85280,66,Female,Miami,6,64.73,289,1
2668,Customer_2668,54,Male,New York,16,77.33,145,1
1112,Customer_1112,40,Female,Los Angeles,17,35.42,423,0
78933,Customer_78933,69,Female,Houston,8,86.26,355,1
21713,Customer_21713,47,Female,New York,10,98.71,175,1
60183,Customer_60183,66,Female,Houston,8,33.64,458,0
41237,Customer_41237,56,Female,Houston,18,67.71,65,0
86354,Customer_86354,66,Male,Chicago,17,61.88,367,1
79225,Customer_79225,30,Male,Miami,24,57.06,478,1
31171,Customer_31171,69,Male,Houston,23,87.08,344,0
56381,Customer_56381,61,Female,Houston,21,71.48,303,1
54598,Customer_54598,44,Female,Houston,3,31.29,73,0
57908,Customer_57908,50,Female,Chicago,8,36.05,222,1
203,Customer_203,60,Female,Miami,18,97.06,167,1
52318,Customer_52318,29,Female,New York,23,38.9,468,1
79704,Customer_79704,25,Female,Los Angeles,16,70.98,343,0
9167,Customer_9167,43,Female,Chicago,24,77.8,337,1
57476,Customer_57476,40,Female,Chicago,12,70.8,277,1
90407,Customer_90407,44,Female,Miami,21,50.85,263,0
95779,Customer_95779,49,Female,Los Angeles,22,91.86,488,1
67486,Customer_67486,20,Female,Miami,20,38.26,200,1
69574,Customer_69574,26,Female,Miami,24,87.33,118,0
94436,Customer_94436,23,Male,Houston,1,60.91,221,0
15374,Customer_15374,39,Male,Los Angeles,13,57.93,467,0
94750,Customer_94750,54,Male,Miami,16,77.7,70,1
23336,Customer_23336,57,Male,Los Angeles,18,66.24,448,1
42707,Customer_42707,43,Male,Miami,19,52.37,118,0
18425,Customer_18425,67,Female,Los Angeles,20,65.02,217,0
20006,Customer_20006,68,Female,New York,17,96.73,319,1
15634,Customer_15634,64,Male,Los Angeles,9,41.92,148,1
3697,Customer_3697,35,Female,Los Angeles,23,95.95,321,1
23566,Customer_23566,30,Male,Chicago,19,86.48,436,1
98619,Customer_98619,50,Female,Miami,23,53.12,64,1
20333,Customer_20333,55,Female,Houston,6,60.42,258,0
40595,Customer_40595,56,Female,Los Angeles,15,37.37,403,1
35338,Customer_35338,62,Female,Los Angeles,19,61.99,286,0
98935,Customer_98935,30,Female,Miami,4,96.09,267,0
90920,Customer_90920,34,Male,Chicago,10,41.67,246,0
50212,Customer_50212,67,Female,Chicago,18,60.13,400,1
90320,Customer_90320,63,Male,New York,17,97.74,338,1
86866,Customer_86866,36,Female,Houston,18,38.92,196,0
51702,Customer_51702,70,Female,Houston,18,59.78,71,0
53068,Customer_53068,52,Male,Houston,7,57.12,126,0
54379,Customer_54379,34,Male,Chicago,2,38.94,179,0
49015,Customer_49015,26,Female,Chicago,15,71.91,492,1
12976,Customer_12976,57,Male,Miami,17,38.13,349,0
34293,Customer_34293,44,Female,Miami,6,85.66,414,1
15633,Customer_15633,45,Female,New York,6,71.07,418,0
29152,Customer_29152,49,Male,Los Angeles,4,89.7,498,0
62736,Customer_62736,35,Male,Houston,18,75.62,94,1
93786,Customer_93786,48,Female,Los Angeles,14,87.11,428,0
62290,Customer_62290,26,Male,Los Angeles,15,51.9,298,0
79099,Customer_79099,31,Male,Los Angeles,21,42.41,475,0
41292,Customer_41292,32,Female,Los Angeles,7,70.7,260,1
11029,Customer_11029,53,Male,Chicago,17,99.49,272,1
53265,Customer_53265,36,Female,Chicago,7,52.31,52,0
74438,Customer_74438,45,Female,Houston,21,63.34,486,0
13121,Customer_13121,37,Male,Houston,14,63.84,240,0
71653,Customer_71653,46,Female,Chicago,17,49.26,310,0
73648,Customer_73648,33,Male,Chicago,14,52.13,222,0
40393,Customer_40393,18,Male,New York,6,85.39,491,0
93630,Customer_93630,70,Male,Los Angeles,17,40.09,478,0
498,Customer_498,55,Female,Miami,9,67.73,358,1
80529,Customer_80529,51,Male,Houston,24,90.94,148,0
3120,Customer_3120,70,Male,Chicago,3,95.28,219,0
21603,Customer_21603,41,Female,Miami,19,37.04,493,1
25032,Customer_25032,64,Male,Miami,18,35.55,189,0
13271,Customer_13271,31,Male,Los Angeles,5,69.36,498,0
24321,Customer_24321,18,Female,Chicago,22,62.43,106,0
55582,Customer_55582,62,Male,Los Angeles,11,81.82,442,0
57499,Customer_57499,64,Female,Chicago,11,71.45,275,0
